generation,pokedex_number,name,description,species,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,stat_total,hp,attack,defense,sp_attack,sp_defense,speed,sound_link,image_link
7,787,Tapu Bulu,"Although it’s called a guardian deity, it’s violent enough to crush anyone it sees as an enemy.",Land Spirit Pokémon,Grass,Fairy,1.9,45.5,Grassy Surge,,Telepathy,570.0,70.0,130.0,115.0,85.0,95.0,75.0,https://play.pokemonshowdown.com/audio/cries/tapubulu.mp3,https://projectpokemon.org/images/normal-sprite/tapubulu.gif
7,788,Tapu Fini,"This guardian deity of Poni Island manipulates water. Because it lives deep within a thick fog, it came to be both feared and revered.",Land Spirit Pokémon,Water,Fairy,1.3,21.2,Misty Surge,,Telepathy,570.0,70.0,75.0,115.0,95.0,130.0,85.0,https://play.pokemonshowdown.com/audio/cries/tapufini.mp3,https://projectpokemon.org/images/normal-sprite/tapufini.gif
7,789,Cosmog,"Even though its helpless, gaseous body can be blown away by the slightest breeze, it doesn’t seem to care.",Nebula Pokémon,Psychic,,0.2,0.1,Unaware,,,200.0,43.0,29.0,31.0,29.0,31.0,37.0,https://play.pokemonshowdown.com/audio/cries/cosmog.mp3,https://projectpokemon.org/images/normal-sprite/cosmog.gif
7,790,Cosmoem,The king who ruled Alola in times of antiquity called it the “cocoon of the stars” and built an altar to worship it.,Protostar Pokémon,Psychic,,0.1,999.9,Sturdy,,,400.0,43.0,29.0,131.0,29.0,131.0,37.0,https://play.pokemonshowdown.com/audio/cries/cosmoem.mp3,https://projectpokemon.org/images/normal-sprite/cosmoem.gif
7,791,Solgaleo,Sometimes the result of its opening an Ultra Wormhole is that energy and life-forms from other worlds are called here to this world.,Sunne Pokémon,Psychic,Steel,3.4,230.0,Full Metal Body,,,680.0,137.0,137.0,107.0,113.0,89.0,97.0,https://play.pokemonshowdown.com/audio/cries/solgaleo.mp3,https://projectpokemon.org/images/normal-sprite/solgaleo.gif
7,792,Lunala,"Records of it exist in writings from long, long ago, where it was known by the name “the beast that calls the moon.”",Moone Pokémon,Psychic,Ghost,4.0,120.0,Shadow Shield,,,680.0,137.0,113.0,89.0,137.0,107.0,97.0,https://play.pokemonshowdown.com/audio/cries/lunala.mp3,https://projectpokemon.org/images/normal-sprite/lunala.gif
7,793,Nihilego,"A life-form from another world, it was dubbed a UB and is thought to produce a strong neurotoxin.",Parasite Pokémon,Rock,Poison,1.2,55.5,Beast Boost,,,570.0,109.0,53.0,47.0,127.0,131.0,103.0,https://play.pokemonshowdown.com/audio/cries/nihilego.mp3,https://projectpokemon.org/images/normal-sprite/nihilego.gif
7,794,Buzzwole,"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives.",Swollen Pokémon,Bug,Fighting,2.4,333.6,Beast Boost,,,570.0,107.0,139.0,139.0,53.0,53.0,79.0,https://play.pokemonshowdown.com/audio/cries/buzzwole.mp3,https://projectpokemon.org/images/normal-sprite/buzzwole.gif
7,795,Pheromosa,"A life-form that lives in another world, its body is thin and supple, but it also possesses great power.",Lissome Pokémon,Bug,Fighting,1.8,25.0,Beast Boost,,,570.0,71.0,137.0,37.0,137.0,37.0,151.0,https://play.pokemonshowdown.com/audio/cries/pheromosa.mp3,https://projectpokemon.org/images/normal-sprite/pheromosa.gif
7,796,Xurkitree,"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives.",Glowing Pokémon,Electric,,3.8,100.0,Beast Boost,,,570.0,83.0,89.0,71.0,173.0,71.0,83.0,https://play.pokemonshowdown.com/audio/cries/xurkitree.mp3,https://projectpokemon.org/images/normal-sprite/xurkitree.gif
7,797,Celesteela,"One of the dangerous UBs, high energy readings can be detected coming from both of its huge arms.",Launch Pokémon,Steel,Flying,9.2,999.9,Beast Boost,,,570.0,97.0,101.0,103.0,107.0,101.0,61.0,https://play.pokemonshowdown.com/audio/cries/celesteela.mp3,https://projectpokemon.org/images/normal-sprite/celesteela.gif
7,798,Kartana,"This Ultra Beast’s body, which is as thin as paper, is like a sharpened sword.",Drawn Sword Pokémon,Grass,Steel,0.3,0.1,Beast Boost,,,570.0,59.0,181.0,131.0,59.0,31.0,109.0,https://play.pokemonshowdown.com/audio/cries/kartana.mp3,https://projectpokemon.org/images/normal-sprite/kartana.gif
7,799,Guzzlord,"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives.",Junkivore Pokémon,Dark,Dragon,5.5,888.0,Beast Boost,,,570.0,223.0,101.0,53.0,97.0,53.0,43.0,https://play.pokemonshowdown.com/audio/cries/guzzlord.mp3,https://projectpokemon.org/images/normal-sprite/guzzlord.gif
7,800,Necrozma,"It looks somehow pained as it rages around in search of light, which serves as its energy. It’s apparently from another world.",Prism Pokémon,Psychic,,2.4,230.0,Prism Armor,,,600.0,97.0,107.0,101.0,127.0,89.0,79.0,https://play.pokemonshowdown.com/audio/cries/necrozma.mp3,https://projectpokemon.org/images/normal-sprite/necrozma.gif
7,801,Magearna,It synchronizes its consciousness with others to understand their feelings. This faculty makes it useful for taking care of people.,Artificial Pokémon,Steel,Fairy,1.0,80.5,Soul-Heart,,,600.0,80.0,95.0,115.0,130.0,115.0,65.0,https://play.pokemonshowdown.com/audio/cries/magearna.mp3,https://projectpokemon.org/images/normal-sprite/magearna.gif
7,802,Marshadow,"It slips into the shadows of others and mimics their powers and movements. As it improves, it becomes stronger than those it’s imitating.",Gloomdweller Pokémon,Fighting,Ghost,0.7,22.2,Technician,,,600.0,90.0,125.0,80.0,90.0,90.0,125.0,https://play.pokemonshowdown.com/audio/cries/marshadow.mp3,https://projectpokemon.org/images/normal-sprite/marshadow.gif
7,803,Poipole,This Ultra Beast is well enough liked to be chosen as a first partner in its own world.,Poison Pin Pokémon,Poison,,0.6,1.8,Beast Boost,,,420.0,67.0,73.0,67.0,73.0,67.0,73.0,https://play.pokemonshowdown.com/audio/cries/poipole.mp3,https://projectpokemon.org/images/normal-sprite/poipole.gif
7,804,Naganadel,It stores hundreds of liters of poisonous liquid inside its body. It is one of the organisms known as UBs.,Poison Pin Pokémon,Poison,Dragon,3.6,150.0,Beast Boost,,,540.0,73.0,73.0,73.0,127.0,73.0,121.0,https://play.pokemonshowdown.com/audio/cries/naganadel.mp3,https://projectpokemon.org/images/normal-sprite/naganadel.gif
7,805,Stakataka,It appeared from an Ultra Wormhole. Each one appears to be made up of many life-forms stacked one on top of each other.,Rampart Pokémon,Rock,Steel,5.5,820.0,Beast Boost,,,570.0,61.0,131.0,211.0,53.0,101.0,13.0,https://play.pokemonshowdown.com/audio/cries/stakataka.mp3,https://projectpokemon.org/images/normal-sprite/stakataka.gif
7,806,Blacephalon,"It slithers toward people. Then, without warning, it triggers the explosion of its own head. It’s apparently one kind of Ultra Beast.",Fireworks Pokémon,Fire,Ghost,1.8,13.0,Beast Boost,,,570.0,53.0,127.0,53.0,151.0,79.0,107.0,https://play.pokemonshowdown.com/audio/cries/blacephalon.mp3,https://projectpokemon.org/images/normal-sprite/blacephalon.gif
7,807,Zeraora,"It electrifies its claws and tears its opponents apart with them. Even if they dodge its attack, they’ll be electrocuted by the flying sparks.",Thunderclap Pokémon,Electric,,1.5,44.5,Volt Absorb,,,600.0,88.0,112.0,75.0,102.0,80.0,143.0,https://play.pokemonshowdown.com/audio/cries/zeraora.mp3,https://projectpokemon.org/images/normal-sprite/zeraora.gif
7,808,Meltan,"It melts particles of iron and other metals found in the subsoil, so it can absorb them into its body of molten steel.",Hex Nut Pokémon,Steel,,0.2,8.0,Magnet Pull,,,300.0,46.0,65.0,65.0,55.0,35.0,34.0,https://play.pokemonshowdown.com/audio/cries/meltan.mp3,https://projectpokemon.org/images/normal-sprite/meltan.gif
7,809,Melmetal,"At the end of its life-span, Melmetal will rust and fall apart. The small shards left behind will eventually be reborn as Meltan.",Hex Nut Pokémon,Steel,,2.5,800.0,Iron Fist,,,600.0,135.0,143.0,143.0,80.0,65.0,34.0,https://play.pokemonshowdown.com/audio/cries/melmetal.mp3,https://projectpokemon.org/images/normal-sprite/melmetal.gif
8,810,Grookey,"When it uses its special stick to strike up a beat, the sound waves produced carry revitalizing energy to the plants and flowers in the area.",Chimp Pokémon,Grass,,0.3,5.0,Overgrow,,Grassy Surge,310.0,50.0,65.0,50.0,40.0,40.0,65.0,https://play.pokemonshowdown.com/audio/cries/grookey.mp3,https://projectpokemon.org/images/normal-sprite/grookey.gif
8,811,Thwackey,"The faster a Thwackey can beat out a rhythm with its two sticks, the more respect it wins from its peers.",Beat Pokémon,Grass,,0.7,14.0,Overgrow,,Grassy Surge,420.0,70.0,85.0,70.0,55.0,60.0,80.0,https://play.pokemonshowdown.com/audio/cries/thwackey.mp3,https://projectpokemon.org/images/normal-sprite/thwackey.gif
8,812,Rillaboom,"By drumming, it taps into the power of its special tree stump. The roots of the stump follow its direction in battle.",Drummer Pokémon,Grass,,2.1,90.0,Overgrow,,Grassy Surge,530.0,100.0,125.0,90.0,60.0,70.0,85.0,https://play.pokemonshowdown.com/audio/cries/rillaboom.mp3,https://projectpokemon.org/images/normal-sprite/rillaboom.gif
8,813,Scorbunny,"A warm-up of running around gets fire energy coursing through this Pokémon’s body. Once that happens, it’s ready to fight at full power.",Rabbit Pokémon,Fire,,0.3,4.5,Blaze,,Libero,310.0,50.0,71.0,40.0,40.0,40.0,69.0,https://play.pokemonshowdown.com/audio/cries/scorbunny.mp3,https://projectpokemon.org/images/normal-sprite/scorbunny.gif
8,814,Raboot,Its thick and fluffy fur protects it from the cold and enables it to use hotter fire moves.,Rabbit Pokémon,Fire,,0.6,9.0,Blaze,,Libero,420.0,65.0,86.0,60.0,55.0,60.0,94.0,https://play.pokemonshowdown.com/audio/cries/raboot.mp3,https://projectpokemon.org/images/normal-sprite/raboot.gif
8,815,Cinderace,"It juggles a pebble with its feet, turning it into a burning soccer ball. Its shots strike opponents hard and leave them scorched.",Striker Pokémon,Fire,,1.4,33.0,Blaze,,Libero,530.0,80.0,116.0,75.0,65.0,75.0,119.0,https://play.pokemonshowdown.com/audio/cries/cinderace.mp3,https://projectpokemon.org/images/normal-sprite/cinderace.gif
8,816,Sobble,"When scared, this Pokémon cries. Its tears pack the chemical punch of 100 onions, and attackers won’t be able to resist weeping.",Water Lizard Pokémon,Water,,0.3,4.0,Torrent,,Sniper,310.0,50.0,40.0,40.0,70.0,40.0,70.0,https://play.pokemonshowdown.com/audio/cries/sobble.mp3,https://projectpokemon.org/images/normal-sprite/sobble.gif
8,817,Drizzile,"A clever combatant, this Pokémon battles using water balloons created with moisture secreted from its palms.",Water lizard Pokémon,Water,,0.7,11.5,Torrent,,Sniper,420.0,65.0,60.0,55.0,95.0,55.0,90.0,https://play.pokemonshowdown.com/audio/cries/drizzile.mp3,https://projectpokemon.org/images/normal-sprite/drizzile.gif
8,818,Inteleon,"It has many hidden capabilities, such as fingertips that can shoot water and a membrane on its back that it can use to glide through the air.",Secret Agent Pokémon,Water,,1.9,45.2,Torrent,,Sniper,530.0,70.0,85.0,65.0,125.0,65.0,120.0,https://play.pokemonshowdown.com/audio/cries/inteleon.mp3,https://projectpokemon.org/images/normal-sprite/inteleon.gif
8,819,Skwovet,"Found throughout the Galar region, this Pokémon becomes uneasy if its cheeks are ever completely empty of berries.",Cheeky Pokémon,Normal,,0.3,2.5,Cheek Pouch,,Gluttony,275.0,70.0,55.0,55.0,35.0,35.0,25.0,https://play.pokemonshowdown.com/audio/cries/skwovet.mp3,https://projectpokemon.org/images/normal-sprite/skwovet.gif
8,820,Greedent,"It stashes berries in its tail—so many berries that they fall out constantly. But this Pokémon is a bit slow-witted, so it doesn’t notice the loss.",Greedy Pokémon,Normal,,0.6,6.0,Cheek Pouch,,Gluttony,460.0,120.0,95.0,95.0,55.0,75.0,20.0,https://play.pokemonshowdown.com/audio/cries/greedent.mp3,https://projectpokemon.org/images/normal-sprite/greedent.gif
8,821,Rookidee,"It will bravely challenge any opponent, no matter how powerful. This Pokémon benefits from every battle—even a defeat increases its strength a bit.",Tiny Bird Pokémon,Flying,,0.2,1.8,Keen Eye,Unnerve,Big Pecks,245.0,38.0,47.0,35.0,33.0,35.0,57.0,https://play.pokemonshowdown.com/audio/cries/rookidee.mp3,https://projectpokemon.org/images/normal-sprite/rookidee.gif
8,822,Corvisquire,"Smart enough to use tools in battle, these Pokémon have been seen picking up rocks and flinging them or using ropes to wrap up enemies.",Raven Pokémon,Flying,,0.8,16.0,Keen Eye,Unnerve,Big Pecks,365.0,68.0,67.0,55.0,43.0,55.0,77.0,https://play.pokemonshowdown.com/audio/cries/corvisquire.mp3,https://projectpokemon.org/images/normal-sprite/corvisquire.gif
8,823,Corviknight,This Pokémon reigns supreme in the skies of the Galar region. The black luster of its steel body could drive terror into the heart of any foe.,Raven Pokémon,Flying,Steel,2.2,75.0,Pressure,Unnerve,Mirror Armor,495.0,98.0,87.0,105.0,53.0,85.0,67.0,https://play.pokemonshowdown.com/audio/cries/corviknight.mp3,https://projectpokemon.org/images/normal-sprite/corviknight.gif
8,824,Blipbug,"A constant collector of information, this Pokémon is very smart. Very strong is what it isn’t.",Larva Pokémon,Bug,,0.4,8.0,Swarm,Compound Eyes,Telepathy,180.0,25.0,20.0,20.0,25.0,45.0,45.0,https://play.pokemonshowdown.com/audio/cries/blipbug.mp3,https://projectpokemon.org/images/normal-sprite/blipbug.gif
8,825,Dottler,"It barely moves, but it’s still alive. Hiding in its shell without food or water seems to have awakened its psychic powers.",Radome Pokémon,Bug,Psychic,0.4,19.5,Swarm,Compound Eyes,Telepathy,335.0,50.0,35.0,80.0,50.0,90.0,30.0,https://play.pokemonshowdown.com/audio/cries/dottler.mp3,https://projectpokemon.org/images/normal-sprite/dottler.gif
8,826,Orbeetle,"It’s famous for its high level of intelligence, and the large size of its brain is proof that it also possesses immense psychic power.",Seven Spot Pokémon,Bug,Psychic,0.4,40.8,Swarm,Frisk,Telepathy,505.0,60.0,45.0,110.0,80.0,120.0,90.0,https://play.pokemonshowdown.com/audio/cries/orbeetle.mp3,https://projectpokemon.org/images/normal-sprite/orbeetle.gif
8,827,Nickit,"Aided by the soft pads on its feet, it silently raids the food stores of other Pokémon. It survives off its ill-gotten gains.",Fox Pokémon,Dark,,0.6,8.9,Run Away,Unburden,Stakeout,245.0,40.0,28.0,28.0,47.0,52.0,50.0,https://play.pokemonshowdown.com/audio/cries/nickit.mp3,https://projectpokemon.org/images/normal-sprite/nickit.gif
8,828,Thievul,"It secretly marks potential targets with a scent. By following the scent, it stalks its targets and steals from them when they least expect it.",Fox Pokémon,Dark,,1.2,19.9,Run Away,Unburden,Stakeout,455.0,70.0,58.0,58.0,87.0,92.0,90.0,https://play.pokemonshowdown.com/audio/cries/thievul.mp3,https://projectpokemon.org/images/normal-sprite/thievul.gif
8,829,Gossifleur,"It anchors itself in the ground with its single leg, then basks in the sun. After absorbing enough sunlight, its petals spread as it blooms brilliantly.",Flowering Pokémon,Grass,,0.4,2.2,Cotton Down,Regenerator,Effect Spore,250.0,40.0,40.0,60.0,40.0,60.0,10.0,https://play.pokemonshowdown.com/audio/cries/gossifleur.mp3,https://projectpokemon.org/images/normal-sprite/gossifleur.gif
8,830,Eldegoss,The seeds attached to its cotton fluff are full of nutrients. It spreads them on the wind so that plants and other Pokémon can benefit from them.,Cotton Bloom Pokémon,Grass,,0.5,2.5,Cotton Down,Regenerator,Effect Spore,460.0,60.0,50.0,90.0,80.0,120.0,60.0,https://play.pokemonshowdown.com/audio/cries/eldegoss.mp3,https://projectpokemon.org/images/normal-sprite/eldegoss.gif
8,831,Wooloo,"Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed.",Sheep Pokémon,Normal,,0.6,6.0,Fluffy,Run Away,Bulletproof,270.0,42.0,40.0,55.0,40.0,45.0,48.0,https://play.pokemonshowdown.com/audio/cries/wooloo.mp3,https://projectpokemon.org/images/normal-sprite/wooloo.gif
8,832,Dubwool,"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it.",Sheep Pokémon,Normal,,1.3,43.0,Fluffy,Steadfast,Bulletproof,490.0,72.0,80.0,100.0,60.0,90.0,88.0,https://play.pokemonshowdown.com/audio/cries/dubwool.mp3,https://projectpokemon.org/images/normal-sprite/dubwool.gif
8,833,Chewtle,Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,Snapping Pokémon,Water,,0.3,8.5,Strong Jaw,Shell Armor,Swift Swim,284.0,50.0,64.0,50.0,38.0,38.0,44.0,https://play.pokemonshowdown.com/audio/cries/chewtle.mp3,https://projectpokemon.org/images/normal-sprite/chewtle.gif
8,834,Drednaw,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",Bite Pokémon,Water,Rock,1.0,115.5,Strong Jaw,Shell Armor,Swift Swim,485.0,90.0,115.0,90.0,48.0,68.0,74.0,https://play.pokemonshowdown.com/audio/cries/drednaw.mp3,https://projectpokemon.org/images/normal-sprite/drednaw.gif
8,835,Yamper,"This Pokémon is very popular as a herding dog in the Galar region. As it runs, it generates electricity from the base of its tail.",Puppy Pokémon,Electric,,0.3,13.5,Ball Fetch,,Rattled,270.0,59.0,45.0,50.0,40.0,50.0,26.0,https://play.pokemonshowdown.com/audio/cries/yamper.mp3,https://projectpokemon.org/images/normal-sprite/yamper.gif
8,836,Boltund,This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.,Dog Pokémon,Electric,,1.0,34.0,Strong Jaw,,Competitive,490.0,69.0,90.0,60.0,90.0,60.0,121.0,https://play.pokemonshowdown.com/audio/cries/boltund.mp3,https://projectpokemon.org/images/normal-sprite/boltund.gif
8,837,Rolycoly,"Most of its body has the same composition as coal. Fittingly, this Pokémon was first discovered in coal mines about 400 years ago.",Coal Pokémon,Rock,,0.3,12.0,Steam Engine,Heatproof,Flash Fire,240.0,30.0,40.0,50.0,40.0,50.0,30.0,https://play.pokemonshowdown.com/audio/cries/rolycoly.mp3,https://projectpokemon.org/images/normal-sprite/rolycoly.gif
